property_id,location,rent (€),rent_frequency,monthly_rent (€),number_of_bedrooms,number_of_bathrooms,property_type,county,Density per sq km,Average Income (€),monthly_rent_scaled,bedrooms_scaled,bathrooms_scaled,density_scaled,income_scaled
adbd9a70-06b6-443a-af3e-e8d3decf235d,"Balloonagh Apartments, Rock Street, Tralee, Co. Kerry",1100.0,month,1100.0,2.0,1.0,Apartment,Kerry,32.5,42674.0,-1.3755473732618972,-0.3413114641619641,-0.8065369140414774,-1.01088577527027,-1.6590994594748991
0ee461d9-458f-4a23-af42-84aa4b50bb4a,"near dundalk, Dundalk, Co. Louth",1100.0,month,1100.0,1.0,1.0,Apartment,Louth,169.1,45905.0,-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
567537e7-8565-4e59-86a5-c52b2995ad79,"Dundalk, Near, Dundalk, Co. Louth",1100.0,month,1100.0,1.0,1.0,Apartment,Louth,169.1,45905.0,-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
c929edb0-8491-46b7-a988-7c9e315c9955,"8 The Fair Green, Frenchpark, Co. Roscommon",1100.0,month,1100.0,3.0,2.0,House,Roscommon,27.6,44833.0,-1.3755473732618972,0.485161241437069,0.2769643587476342,-1.01738380542986,-1.353255014065188
8e3af7b7-5c77-4669-a1cb-2951512c440b,"Kildalkey / Athboy, Co. Meath, Kildalkey, Co. Meath",1100.0,month,1100.0,1.0,1.0,Apartment,Meath,94.3,53018.0,-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-0.9289310275431956,-0.19376599800289773
56a0b818-a6ca-4ea5-8ad3-b7cef6a601fd,"Sheng Zai House, Dreenane, Carbury, Naas, Derrinturn, Co. Kildare",1100.0,month,1100.0,1.0,1.0,Apartment,Kildare,146.2,55861.0,-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
1b33068e-35ed-4e98-b4a4-d358df824ba2,"The Old School House, Co. Leitrim, Askill, Co. Leitrim",1100.0,month,1100.0,1.0,1.0,Apartment,Leitrim,21.9,42924.0,-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,-1.0249427384726484,-1.6236844009513105
59f56120-aebe-4448-a766-86107f331cad,"Hilly Road, Drumshanbo, Co. Leitrim",1100.0,month,1100.0,4.0,1.0,House,Leitrim,21.9,42924.0,-1.3755473732618972,1.3116339470361023,-0.8065369140414774,-1.0249427384726484,-1.6236844009513105
6756b98d-77e3-403d-b5a6-9cf2b28a7469,"41 Ard Eri­n, Mountrath, Co. Laois",1100.0,month,1100.0,2.0,1.0,Apartment,Laois,53.4,46563.0,-1.3755473732618972,-0.3413114641619641,-0.8065369140414774,-0.9831696874467124,-1.108182809081955
fc82c072-b1ab-4dff-8363-988681476969,"Rosbercon Court, New Ross, Co. Wexford",1100.0,month,1100.0,2.0,2.0,Apartment,Wexford,69.3,42906.0,-1.3755473732618972,-0.3413114641619641,0.2769643587476342,-0.9620842426431447,-1.626234285165009
1e1fa591-a97d-4ebf-a55d-a9733b73fa2d,"Abbeyfeale, Co limerick, Abbeyfeale, Co. Limerick",1100.0,month,1100.0,3.0,3.0,House,Limerick,76.0,49272.0,-1.3755473732618972,0.485161241437069,1.3604656315367458,-0.9531991809963583,-0.724425234920349
ebdbaf2b-2de1-4aba-8669-3e3f959b5180,"Milltown, Castlepollard, Whitehall, Co. Westmeath",1100.0,month,1100.0,3.0,1.0,House,Westmeath,52.3,46782.0,-1.3755473732618972,0.485161241437069,-0.8065369140414774,-0.9846284289111102,-1.0771592178152913
9e717bf3-ac7f-41af-941d-ac0551712614,"Phibsborough Road, Phibsborough Dublin 7, Phibsborough, Dublin 7",1100.0,month,1100.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.3755473732618972,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
db55a798-b5f2-45a5-b5c8-70f9d9671032,"Athgarvan, Newbridge, Co. Kildare",1110.0,month,1110.0,1.0,1.0,Apartment,Kildare,146.2,55861.0,-1.3622149836472404,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
fc46bb81-4909-498f-aea4-c3a018e500a1,"Church Road, East Wall, Dublin 3",1148.0,month,1148.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.3115519031115446,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
c0ff1181-4c87-4d3d-96b1-1bc7526147db,"Naul Rd, Naul, Co. Dublin",1150.0,month,1150.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.308885425188613,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
56eb2bfe-2ec8-4f1b-8d2d-ae943b17bf10,"Caragh, Carragh, Co. Kildare",1150.0,month,1150.0,1.0,1.0,Apartment,Kildare,146.2,55861.0,-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
022eba53-72fe-4e78-be80-63b54259679b,"The Saltings, Annagassan, Drogheda, Annagassan, Co. Louth",1150.0,month,1150.0,2.0,2.0,Apartment,Louth,169.1,45905.0,-1.308885425188613,-0.3413114641619641,0.2769643587476342,-0.8297366079641474,-1.2013952431160402
f09f67f1-710f-40ce-bbd0-f8dcfe7030d2,"Naul Rd, Naul, Co. Dublin",1150.0,month,1150.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.308885425188613,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
96ffbbe6-0c9d-4855-ab34-220fbd2a3032,"Ballina, Co. Mayo, Ballina, Co. Mayo",1150.0,month,1150.0,2.0,2.0,House,Mayo,24.7,43480.0,-1.308885425188613,-0.3413114641619641,0.2769643587476342,-1.021229578381454,-1.5449213107948494
918b0baa-24a7-46e8-8157-5eb868643e4b,"Park, Ballacolla, Portlaoise, Clough, Co. Laois",1150.0,month,1150.0,1.0,1.0,Apartment,Laois,53.4,46563.0,-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.9831696874467124,-1.108182809081955
8b7870e7-c459-4c59-92f0-46222f731639,"Woodside, Grenagh, Co. Cork",1150.0,month,1150.0,1.0,1.0,Apartment,Cork,77.5,52284.0,-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
482d8510-fa82-4cb2-b442-17d5c58e80b0,"Rathdrum, Greenan, Co. Wicklow",1150.0,month,1150.0,1.0,1.0,Apartment,Wicklow,76.9,55361.0,-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.9520056652527602,0.13814393048017448
57fe3c36-a18d-47c0-8d73-8b7f86f42d8a,"O'Connell Court, Penrose Lane, Water, Ferrybank, Co. Waterford",1150.0,month,1150.0,1.0,1.0,Apartment,Waterford,68.6,46308.0,-1.308885425188613,-1.1677841697609972,-0.8065369140414774,-0.9630125326659432,-1.1443061687760154
d7dc5d95-5f18-4249-8a26-eb3d82ee3d90,"70a Comeragh Road, Dublin 12, Drimnagh, Dublin 12",1150.0,month,1150.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.308885425188613,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
d3a2dde1-022c-4949-b30b-498cfa901e99,"Aylmer Road, Newcastle, Co. Dublin",1150.0,month,1150.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.308885425188613,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
71e68529-ce83-433c-8072-69e37414501b,"main street, Clonaslee, Co. Laois",265.0,week,1151.425,1.0,1.0,House,Laois,53.4,46563.0,-1.3069855596685245,-1.1677841697609972,-0.8065369140414774,-0.9831696874467124,-1.108182809081955
a0c71958-f1f4-4fec-83a8-e79f2e06cdae,"St Johns Crescent, Clondalkin, Dublin 22",1165.0,month,1165.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.2888868407666279,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
812a683f-4c8c-43e3-ae23-dcbfa33db4fe,"Glenfield Drive, Clondalkin, Dublin 22",1166.0,month,1166.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.2875536018051623,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
9c10d319-bb9e-4ca9-9e63-ce8b1ca0ca36,"South Douglas Road, Douglas, Co. Cork",269.0,week,1168.8049999999998,1.0,1.0,Apartment,Cork,77.5,52284.0,-1.2838138665182512,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
8cbc935c-98de-4f35-ad25-8b3a43ced62c,"City centre, Kilkenny, Co. Kilkenny",1190.0,month,1190.0,1.0,1.0,Apartment,Kilkenny,50.2,46510.0,-1.2555558667299858,-1.1677841697609972,-0.8065369140414774,-0.9874132989795058,-1.1156908014889557
15412b8e-e42f-4d96-a959-166a803a7b7b,"Priors Gate, Tallaght, Dublin 24",1191.0,month,1191.0,2.0,2.0,Apartment,Dublin,1581.5,60804.0,-1.2542226277685202,-0.3413114641619641,0.2769643587476342,1.0432874323225838,0.9092005846557452
2f5614e8-2d7a-485e-9921-691878e738c9,"Knockevagh, Rathvilly, Rathvilly, Co. Carlow",1200.0,month,1200.0,2.0,1.0,House,Carlow,69.1,44000.0,-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9623494683639443,-1.471257989065785
b6ef77d3-62b7-4fe4-a3eb-d8ca8b85f232,"56 Tara Court, Letterkenny, Co. Donegal",1200.0,month,1200.0,3.0,1.0,House,Donegal,34.4,39156.0,-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
a920c014-ed75-479f-a0f3-6796d99e861c,"Cluinn Uilinn, Miltown Malbay, Co. Clare",1200.0,month,1200.0,3.0,2.0,House,Clare,37.1,48576.0,-1.242223477115329,0.485161241437069,0.2769643587476342,-1.0047855836918793,-0.8230207578500197
6a7e917e-9ddc-4290-8891-af0f4a355ece,"2 Spire View, Patrick Street, Mountrath, Mountrath, Co. Laois",1200.0,month,1200.0,3.0,2.0,House,Laois,53.4,46563.0,-1.242223477115329,0.485161241437069,0.2769643587476342,-0.9831696874467124,-1.108182809081955
9d25293e-5140-4d12-bb1b-cf5c502b61c4,"14 Windmill Park, Drumkeeran, Co. Leitrim",1200.0,month,1200.0,3.0,3.0,House,Leitrim,21.9,42924.0,-1.242223477115329,0.485161241437069,1.3604656315367458,-1.0249427384726484,-1.6236844009513105
70e68fb9-5413-4837-ae70-a5ef2c403dd2,"Apartment 17, Shannon Oaks Apartments, Portumna, Co. Galway",1200.0,month,1200.0,2.0,1.0,Apartment,Galway,45.1,48765.0,-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
14b50345-3ac6-4324-bc5c-000790e3d91e,"Apartment 3, Shannon Oaks Apartments, Saint Joseph'S Road, Portumna, H53W440, Portumna, Co. Galway",1200.0,month,1200.0,2.0,1.0,Apartment,Galway,45.1,48765.0,-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
53164af8-efa9-4c89-b7cc-9887829f1ad7,"Apartment 29, Shannon Oaks Apartments, Saint Joseph's Road, Portumna, Portumna, Co. Galway",1200.0,month,1200.0,2.0,1.0,Apartment,Galway,45.1,48765.0,-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
6319bdac-3236-4af7-ae16-d7df5c858c0e,"Grange, Ireland, Shanbally, Co. Galway",1200.0,month,1200.0,2.0,1.0,Apartment,Galway,45.1,48765.0,-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
236a6a34-4624-49d8-a5de-785f2893d371,"Templemore Area, Drom, Co. Tipperary",1200.0,month,1200.0,3.0,1.0,House,Tipperary,39.0,44678.0,-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
4a2ff4e1-f21e-45d7-a168-4cd61560f1b4,"Edenmount Halls, 1st Sea Road, Strandhill Road, Sligo, Co. Sligo",1200.0,month,1200.0,2.0,2.0,Apartment,Sligo,38.2,45599.0,-1.242223477115329,-0.3413114641619641,0.2769643587476342,-1.0033268422274815,-1.2447432747489127
495aaf49-4247-4fd0-99eb-c8c761297971,"7 Conabury Court, Dublin Road, Castleblayney, Co. Monaghan",1200.0,month,1200.0,2.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.242223477115329,-0.3413114641619641,-0.8065369140414774,1.0432874323225838,0.9092005846557452
58eed083-988d-4d29-970a-1dfbe628a100,",Brownstown Lower,Curragh,Co. Kildare, Ballysax, Co. Kildare",1200.0,month,1200.0,1.0,1.0,House,Kildare,146.2,55861.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
4d4cd082-7eb9-400b-91f1-61103b62392d,"Apartment , The Oaks, Woodford Meadows, Ballyconnell, Co. Cavan",1200.0,month,1200.0,2.0,2.0,Apartment,Cavan,42.3,43183.0,-1.242223477115329,-0.3413114641619641,0.2769643587476342,-0.9978897149510899,-1.5869944003208727
030556a4-24d7-48cd-881d-7f6d8d62195a,"Dunfanaghy, Letterkenny, Co. Donegal, Dunfanaghy, Co. Donegal",1200.0,month,1200.0,3.0,2.0,House,Donegal,34.4,39156.0,-1.242223477115329,0.485161241437069,0.2769643587476342,-1.008366130922674,-2.1574601630188375
1e9def0e-cc17-41ce-9384-f653077d818a,"Roscahill, Oughterard,Galway, Killarone, Co. Galway",1200.0,month,1200.0,1.0,1.0,Apartment,Galway,45.1,48765.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
5d030c4d-4057-4924-82e6-3577578b1f24,"Apartment 3 , Shamrock Place, Manorcunningham, Co. Donegal",1200.0,month,1200.0,2.0,1.0,Apartment,Donegal,34.4,39156.0,-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
94862600-dc80-421a-b691-05a4828b737f,"34 Maple Court, Bailieborough, Co. Cavan",1200.0,month,1200.0,3.0,3.0,House,Cavan,42.3,43183.0,-1.242223477115329,0.485161241437069,1.3604656315367458,-0.9978897149510899,-1.5869944003208727
9c305208-dcd6-45a2-be58-6d077c5f902b,"Apartment 19 , Derby Lodge, Brownstown Lower, Curr, Ballyfair, Co. Kildare",1200.0,month,1200.0,2.0,2.0,Apartment,Kildare,146.2,55861.0,-1.242223477115329,-0.3413114641619641,0.2769643587476342,-0.8601049529957009,0.20897404752735166
c158c0d6-b3bf-4c15-80e4-9ec25619422c,"Main Street, Castlerea, Co. Roscommon",1200.0,month,1200.0,2.0,2.0,Apartment,Roscommon,27.6,44833.0,-1.242223477115329,-0.3413114641619641,0.2769643587476342,-1.01738380542986,-1.353255014065188
4f1e1bfb-25e7-4230-828a-82f5bef41a20,"Marsh road drogheda Co. Louth, Drogheda, Co. Louth",1200.0,month,1200.0,1.0,1.0,Apartment,Louth,169.1,45905.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.8297366079641474,-1.2013952431160402
69a92ada-ed78-46e9-9ec0-8b66665eb956,"13 Sean Allen Terrace, Cashel Road, Tipperary Town, Co. Tipperary",1200.0,month,1200.0,3.0,1.0,House,Tipperary,39.0,44678.0,-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
4a2576b2-ffa3-406c-a09b-ce3b429589b0,"135 Mellowes Park, Dublin 11, Finglas, Dublin 11",1200.0,month,1200.0,1.0,1.0,Apartment,Dublin,1581.5,60804.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,1.0432874323225838,0.9092005846557452
8ea76779-9ec4-481f-9bbf-a3797e27667f,"Kiltoom, Co. Roscommon",1200.0,month,1200.0,2.0,2.0,House,Roscommon,27.6,44833.0,-1.242223477115329,-0.3413114641619641,0.2769643587476342,-1.01738380542986,-1.353255014065188
41168c5c-855c-41da-abf6-fe0fe0e93741,"Belgrove East Ferry, Cobh, Co. Cork",1200.0,month,1200.0,1.0,1.0,Apartment,Cork,77.5,52284.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
67248116-44ac-4f17-8433-33de98ecece1,"Fordstown, Navan, Fordstown, Co. Meath",1200.0,month,1200.0,3.0,1.0,Apartment,Meath,94.3,53018.0,-1.242223477115329,0.485161241437069,-0.8065369140414774,-0.9289310275431956,-0.19376599800289773
1e858ebc-14c8-4f05-a4fe-d3e8abd29c8a,"Sinnan, Carrick-on-Shannon, Co. Leitrim",1200.0,month,1200.0,2.0,2.0,Apartment,Leitrim,21.9,42924.0,-1.242223477115329,-0.3413114641619641,0.2769643587476342,-1.0249427384726484,-1.6236844009513105
0627f755-7e5f-4f52-95f2-1e902ccb3205,"Ballyleary Rd, newtown, Cobh, Co. Cork",1200.0,month,1200.0,1.0,1.0,Apartment,Cork,77.5,52284.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
a1d337d9-6c38-47aa-9e21-6cd1707d3887,"Newbridge co kildare , Newbridge, Co. Kildare",1200.0,month,1200.0,1.0,1.0,Apartment,Kildare,146.2,55861.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
f1564764-5614-4779-838d-118ef333d232,"Parnell Court, Ennis, Co. Clare",1200.0,month,1200.0,3.0,1.0,Apartment,Clare,37.1,48576.0,-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.0047855836918793,-0.8230207578500197
151498bb-1dc8-4389-80a1-997ce8970145,"Canal Bank Walk, Castleford, Ballyconnell, Co. Cavan",1200.0,month,1200.0,2.0,2.0,Apartment,Cavan,42.3,43183.0,-1.242223477115329,-0.3413114641619641,0.2769643587476342,-0.9978897149510899,-1.5869944003208727
42284298-bbe0-41e2-9851-4842d8b77630,"Nine mile house , Ninemilehouse, Co. Tipperary",1200.0,month,1200.0,1.0,1.0,House,Tipperary,39.0,44678.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-1.0022659393442832,-1.3752123503498128
1f978001-734a-4d38-a061-e106861e6be3,"Tomriland, Roundwood, Bray, Roundwood, Co. Wicklow",1200.0,month,1200.0,1.0,1.0,Apartment,Wicklow,76.9,55361.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9520056652527602,0.13814393048017448
2bbce4d6-98ca-409c-b4e1-e41eca4cf847,"Belgrove East Ferry, Cobh, Co. Cork",1200.0,month,1200.0,1.0,1.0,Apartment,Cork,77.5,52284.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9512099880903614,-0.2977446098281538
625324ba-b6fb-465f-a0e7-2c365bc13152,"Newbridge co kildare , Newbridge, Co. Kildare",1200.0,month,1200.0,1.0,1.0,Apartment,Kildare,146.2,55861.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
42598fa5-ab04-421e-b4aa-d3e0168dbf7e,"Charlesfort, Ferns, Co. Wexford",1200.0,month,1200.0,2.0,2.0,Apartment,Wexford,69.3,42906.0,-1.242223477115329,-0.3413114641619641,0.2769643587476342,-0.9620842426431447,-1.626234285165009
7860a96e-bcdc-44b8-888f-afea507d9c5d,"Gardners Cottage, Gardners Cottage, Rathvinden, Leighlinbridge, Co. Carlow",1200.0,month,1200.0,1.0,1.0,House,Carlow,69.1,44000.0,-1.242223477115329,-1.1677841697609972,-0.8065369140414774,-0.9623494683639443,-1.471257989065785
c881fb3c-ce65-42ca-8c05-5428e0832107,"Ballyshonakin, Effin, Kilmallock, Co. Limerick",1200.0,month,1200.0,2.0,1.0,House,Limerick,76.0,49272.0,-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9531991809963583,-0.724425234920349
96d1e6c2-8c83-40ce-a802-bfabfc0a00f9,"Loft-style Apartment, Mullaghmore Area, Tydavnet, Co. Monaghan",1200.0,month,1200.0,2.0,1.0,Apartment,Monaghan,50.4,40024.0,-1.242223477115329,-0.3413114641619641,-0.8065369140414774,-0.9871480732587063,-2.034499079824938
e799d1b5-7415-40cc-8576-12cc8e6c6b9c,"Parnell Court, Ennis, Co. Clare",1200.0,month,1200.0,3.0,1.0,Apartment,Clare,37.1,48576.0,-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.0047855836918793,-0.8230207578500197
88fab575-6f11-4401-84cf-8d8b20db579f,"Drumboe, Stranorlar, Co. Donegal",1200.0,month,1200.0,3.0,1.0,House,Donegal,34.4,39156.0,-1.242223477115329,0.485161241437069,-0.8065369140414774,-1.008366130922674,-2.1574601630188375
7b0a4410-96b6-4e79-b523-4758513ba9a8,"naas road, Kilcullen, Co. Kildare",280.0,week,1216.6,1.0,1.0,Apartment,Kildare,146.2,55861.0,-1.2200917103549989,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
2d6095d8-4028-4c3f-8d4e-1587b1d5b97f,"Aghafin, Keadue, Co. Roscommon, Arigna, Co. Roscommon",1250.0,month,1250.0,3.0,2.0,House,Roscommon,27.6,44833.0,-1.175561529042045,0.485161241437069,0.2769643587476342,-1.01738380542986,-1.353255014065188
d9fbd424-46da-459c-81c5-0221cd1924f6,"8 Cois Na Habhainn, Mullinahone, Co. Tipperary",1250.0,month,1250.0,3.0,3.0,House,Tipperary,39.0,44678.0,-1.175561529042045,0.485161241437069,1.3604656315367458,-1.0022659393442832,-1.3752123503498128
757a84b9-b94a-455b-bf99-074e4f3d75ec,"Aghafin, Keadue, Co. Roscommon, Arigna, Co. Roscommon",1250.0,month,1250.0,3.0,2.0,House,Roscommon,27.6,44833.0,-1.175561529042045,0.485161241437069,0.2769643587476342,-1.01738380542986,-1.353255014065188
a7911058-4fa6-431e-9ebe-37707f154a05,"Drumlougher, Moydow, Moydow, Co. Longford",1250.0,month,1250.0,3.0,1.0,House,Longford,42.9,41418.0,-1.175561529042045,0.485161241437069,-0.8065369140414774,-0.9970940377886911,-1.837024713497408
2deb5a3d-05b9-40a7-8a7d-425f82d33d4a,"Flat 1 , Fairgreen House, Main Street, Shercock, C, Sherlock, Co. Cavan",1250.0,month,1250.0,1.0,1.0,Apartment,Cavan,42.3,43183.0,-1.175561529042045,-1.1677841697609972,-0.8065369140414774,-0.9978897149510899,-1.5869944003208727
e41dee5e-92a3-4794-bd98-8679033d418d,"Ratharney, Ratharney, Co. Longford",1250.0,month,1250.0,3.0,1.0,House,Longford,42.9,41418.0,-1.175561529042045,0.485161241437069,-0.8065369140414774,-0.9970940377886911,-1.837024713497408
b429fce3-de7c-426d-8977-68389153e2df,"Rath, Rath, Co. Offaly",1250.0,month,1250.0,3.0,2.0,House,Offaly,41.6,44108.0,-1.175561529042045,0.485161241437069,0.2769643587476342,-0.9988180049738884,-1.455958683783595
472aa087-61cf-43fa-b60c-2b5cf22a91e3,"Cionn Eitigh Retirement Village, Kinnitty, Birr, Co. Offaly",1250.0,month,1250.0,2.0,1.0,House,Offaly,41.6,44108.0,-1.175561529042045,-0.3413114641619641,-0.8065369140414774,-0.9988180049738884,-1.455958683783595
e2b39bd6-81c8-4c73-ad97-57c3f03c0e77,"Ard Aoibhinn , Ballybane, Co. Galway",1250.0,month,1250.0,1.0,1.0,Apartment,Galway,45.1,48765.0,-1.175561529042045,-1.1677841697609972,-0.8065369140414774,-0.9941765548598955,-0.7962469736061867
68395072-7648-4659-8e8c-bbf78ff75de8,"Kilcormac, Kilcormac, Co. Offaly",1250.0,month,1250.0,2.0,2.0,House,Offaly,41.6,44108.0,-1.175561529042045,-0.3413114641619641,0.2769643587476342,-0.9988180049738884,-1.455958683783595
7bac39f7-de93-4d17-9304-3618ede2cb6c,"Mylerstown , Prosperous, Co. Kildare",1250.0,month,1250.0,1.0,1.0,Apartment,Kildare,146.2,55861.0,-1.175561529042045,-1.1677841697609972,-0.8065369140414774,-0.8601049529957009,0.20897404752735166
82fa3657-3571-435b-aeb5-d188715c214c,"Birr Town Centre, Birr, Co. Offaly",1250.0,month,1250.0,2.0,1.0,House,Offaly,41.6,44108.0,-1.175561529042045,-0.3413114641619641,-0.8065369140414774,-0.9988180049738884,-1.455958683783595
f243999a-028f-4f30-8bcd-68fd6137a28e,"Looby's Cottage, Brideswell, Co. Roscommon",1250.0,month,1250.0,2.0,1.0,House,Roscommon,27.6,44833.0,-1.175561529042045,-0.3413114641619641,-0.8065369140414774,-1.01738380542986,-1.353255014065188
17dc2d28-98e9-4fe1-9d87-b75acf561d92,"1 Castlegate, Bullock Lane, Cavan, Co. Cavan",1250.0,month,1250.0,2.0,2.0,Apartment,Cavan,42.3,43183.0,-1.175561529042045,-0.3413114641619641,0.2769643587476342,-0.9978897149510899,-1.5869944003208727
